"","GEO.id2","Id.x","Geography.x","Estimate..Total..x","Margin.of.Error..Total..x","Estimate..Total....White.alone","Margin.of.Error..Total....White.alone","Estimate..Total....Black.or.African.American.alone","Margin.of.Error..Total....Black.or.African.American.alone","Estimate..Total....American.Indian.and.Alaska.Native.alone","Margin.of.Error..Total....American.Indian.and.Alaska.Native.alone","Estimate..Total....Asian.alone","Margin.of.Error..Total....Asian.alone","Estimate..Total....Native.Hawaiian.and.Other.Pacific.Islander.alone","Margin.of.Error..Total....Native.Hawaiian.and.Other.Pacific.Islander.alone","Estimate..Total....Some.other.race.alone","Margin.of.Error..Total....Some.other.race.alone","Estimate..Total....Two.or.more.races.","Margin.of.Error..Total....Two.or.more.races.","Estimate..Total....Two.or.more.races....Two.races.including.Some.other.race","Margin.of.Error..Total....Two.or.more.races....Two.races.including.Some.other.race","Estimate..Total....Two.or.more.races....Two.races.excluding.Some.other.race..and.three.or.more.races","Margin.of.Error..Total....Two.or.more.races....Two.races.excluding.Some.other.race..and.three.or.more.races","Id.y","Geography.y","Estimate..Total..y","Margin.of.Error..Total..y","Estimate..Total....Not.Hispanic.or.Latino","Margin.of.Error..Total....Not.Hispanic.or.Latino","Estimate..Total....Hispanic.or.Latino","Margin.of.Error..Total....Hispanic.or.Latino","Crude.Prevalence..","Crude.95..CI","X2010.Census.Population","Estimate.Total.Commuters","Estimate.Bike.Commuters","MOE.Total.Commuters","MOE.Bike.Commuters","state_abbr","city_name","metric_number","est","lci","uci","data_yr_type"
"329",11001001001,"1400000US11001001001","Census Tract 10.01, District of Columbia, District of Columbia",7853,492,6508,505,316,198,0,17,492,152,0,17,71,89,466,207,0,17,466,207,"1400000US11001001001","Census Tract 10.01, District of Columbia, District of Columbia",7853,492,7090,448,763,310,3.7,"( 3.4, 4.1)","7,436",3947,239,287,113,"DC","Washington",17,16.5,15.7,17.3,"2016, 1 Year Modeled Estimate"
"330",11001001001,"1400000US11001001001","Census Tract 10.01, District of Columbia, District of Columbia",7853,492,6508,505,316,198,0,17,492,152,0,17,71,89,466,207,0,17,466,207,"1400000US11001001001","Census Tract 10.01, District of Columbia, District of Columbia",7853,492,7090,448,763,310,3.7,"( 3.4, 4.1)","7,436",3947,239,287,113,"DC","Washington",4,0,0,1.4,"2017, 5 Year Estimate"
"331",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",19,33.6,29.7,37.6,"2016, 1 Year Modeled Estimate"
"332",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",22,15.3,12.5,18.1,"2016, 1 Year Modeled Estimate"
"333",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",21,65.6,-999,-999,"2017, 5 Year Estimate"
"334",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",27,NA,-999,-999,"2018"
"335",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",12,27.9,22.7,33.1,"2017, 5 Year Estimate"
"336",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",24,9.5,2,17,"2017, 5 Year Estimate"
"337",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",3,28.1,27.1,29.1,"2016, 1 Year Modeled Estimate"
"338",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",18,12.6,11.1,14.1,"2016, 1 Year Modeled Estimate"
"339",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",14,7,-999,-999,"2017, 5 Year Estimate"
"340",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",37,79.6,76.3,82.9,"2010-2015, 6 Year Modeled Estimate"
"341",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",2,10.1,-999,-999,"2015"
"342",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",11,41.1,31.8,50.4,"2017, 5 Year Estimate"
"343",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",15,28.1,26.9,29.4,"2015"
"344",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",6,4.6,4.3,4.9,"2016, 1 Year Modeled Estimate"
"345",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",9,17,16.3,17.7,"2015, 1 Year Modeled Estimate"
"346",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",5,79.9,77,82.8,"2016, 1 Year Modeled Estimate"
"347",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",8,6.9,6.1,7.7,"2016, 1 Year Modeled Estimate"
"348",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",4,0,0,5.6,"2017, 5 Year Estimate"
"349",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",13,15.6,-999,-999,"2017, 5 Year Estimate"
"350",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",17,18.5,17.5,19.5,"2016, 1 Year Modeled Estimate"
"351",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",25,0.6,0,1.8,"2017, 5 Year Estimate"
"352",11001001002,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2722,435,154,91,0,12,317,153,0,12,34,40,285,210,66,103,219,134,"1400000US11001001002","Census Tract 10.02, District of Columbia, District of Columbia",3512,464,2999,311,513,391,2.9,"( 2.6, 3.1)","3,442",2188,31,268,39,"DC","Washington",7,11.1,9.6,12.6,"2016, 1 Year Modeled Estimate"
"353",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",3,24.1,23.7,24.5,"2016, 1 Year Modeled Estimate"
"354",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",18,10.1,9.3,10.9,"2016, 1 Year Modeled Estimate"
"355",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",22,8.9,7.9,9.9,"2016, 1 Year Modeled Estimate"
"356",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",11,19,13,25,"2017, 5 Year Estimate"
"357",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",12,43.5,38.4,48.6,"2017, 5 Year Estimate"
"358",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",37,82.1,80.7,83.5,"2010-2015, 6 Year Modeled Estimate"
"359",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",19,39.2,36.4,42,"2016, 1 Year Modeled Estimate"
"360",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",27,NA,-999,-999,"2018"
"361",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",8,6.2,5.8,6.6,"2016, 1 Year Modeled Estimate"
"362",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",6,6.4,6.1,6.7,"2016, 1 Year Modeled Estimate"
"363",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",17,17,16.5,17.5,"2016, 1 Year Modeled Estimate"
"364",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",24,2.5,0.4,4.5,"2017, 5 Year Estimate"
"365",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",2,10.1,-999,-999,"2015"
"366",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",4,0,0,2.2,"2017, 5 Year Estimate"
"367",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",21,54.6,-999,-999,"2017, 5 Year Estimate"
"368",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",14,7,-999,-999,"2017, 5 Year Estimate"
"369",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",7,6.8,6.4,7.2,"2016, 1 Year Modeled Estimate"
"370",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",9,25.3,24.6,26,"2015, 1 Year Modeled Estimate"
"371",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",15,0.3,0.2,0.5,"2015"
"372",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",5,88.7,87.7,89.7,"2016, 1 Year Modeled Estimate"
"373",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",13,48.1,-999,-999,"2017, 5 Year Estimate"
"374",11001001100,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4111,347,391,209,39,74,217,81,0,12,40,72,149,114,14,25,135,111,"1400000US11001001100","Census Tract 11, District of Columbia, District of Columbia",4947,338,4493,372,454,334,4.5,"( 4.2, 4.9)","4,779",2793,34,273,34,"DC","Washington",25,3.7,0.5,6.8,"2017, 5 Year Estimate"
"375",11001001200,"1400000US11001001200","Census Tract 12, District of Columbia, District of Columbia",5031,429,4108,403,290,177,0,17,373,277,0,17,34,41,226,140,0,17,226,140,"1400000US11001001200","Census Tract 12, District of Columbia, District of Columbia",5031,429,4591,446,440,204,3.3,"( 3.1, 3.6)","5,008",3319,39,349,49,"DC","Washington",21,55.7,-999,-999,"2017, 5 Year Estimate"
"376",11001001200,"1400000US11001001200","Census Tract 12, District of Columbia, District of Columbia",5031,429,4108,403,290,177,0,17,373,277,0,17,34,41,226,140,0,17,226,140,"1400000US11001001200","Census Tract 12, District of Columbia, District of Columbia",5031,429,4591,446,440,204,3.3,"( 3.1, 3.6)","5,008",3319,39,349,49,"DC","Washington",18,9.3,8.5,10.1,"2016, 1 Year Modeled Estimate"
"377",11001001200,"1400000US11001001200","Census Tract 12, District of Columbia, District of Columbia",5031,429,4108,403,290,177,0,17,373,277,0,17,34,41,226,140,0,17,226,140,"1400000US11001001200","Census Tract 12, District of Columbia, District of Columbia",5031,429,4591,446,440,204,3.3,"( 3.1, 3.6)","5,008",3319,39,349,49,"DC","Washington",8,5.5,5.1,5.9,"2016, 1 Year Modeled Estimate"
"378",11001001200,"1400000US11001001200","Census Tract 12, District of Columbia, District of Columbia",5031,429,4108,403,290,177,0,17,373,277,0,17,34,41,226,140,0,17,226,140,"1400000US11001001200","Census Tract 12, District of Columbia, District of Columbia",5031,429,4591,446,440,204,3.3,"( 3.1, 3.6)","5,008",3319,39,349,49,"DC","Washington",27,NA,-999,-999,"2018"
